Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1579388400.0 250405.0 360 0 141 NA NA NA NA 534 0 215 NA NA NA NA 1213 227 608 NA NA NA NA 1439 341 770 NA NA NA NA
1579388400.0 250405.17 408 0 143 NA NA NA NA 565 0 218 NA NA NA NA 1409 257 607 NA NA NA NA 1869 444 972 NA NA NA NA
1579388400.0 250406.0 322 0 135 NA NA NA NA 530 0 210 NA NA NA NA 989 221 565 NA NA NA NA 1325 327 744 NA NA NA NA
1579388400.0 250406.17 343 0 132 NA NA NA NA 566 0 211 NA NA NA NA 984 242 564 NA NA NA NA 1745 293 723 NA NA NA NA
1579388400.0 250407.0 306 0 139 NA NA NA NA 526 0 219 NA NA NA NA 1189 208 593 NA NA NA NA 1661 324 766 NA NA NA NA
1579388400.0 250407.17 359 0 142 NA NA NA NA 557 0 221 NA NA NA NA 1348 232 600 NA NA NA NA 1781 290 727 NA NA NA NA
1579388400.0 250408.0 361 0 139 NA NA NA NA 538 0 217 NA NA NA NA 1310 219 633 NA NA NA NA 1443 265 826 NA NA NA NA
1579388400.0 250408.17 417 0 141 NA NA NA NA 558 0 218 NA NA NA NA 1429 257 651 NA NA NA NA 1553 309 827 NA NA NA NA
1579388400.0 250409.0 374 0 145 NA NA NA NA 536 0 221 NA NA NA NA 1651 232 714 NA NA NA NA 1418 342 729 NA NA NA NA
1579388400.0 250409.17 423 0 146 NA NA NA NA 567 0 224 NA NA NA NA 1773 256 726 NA NA NA NA 1534 304 778 NA NA NA NA
1579388400.0 25210.0 75 204 741 0 NA NA NA 137 389 892 0 NA NA NA 2497 951 2096 594 NA NA NA 2068 1077 2311 753 NA NA NA
1579388400.0 25211.0 83 247 770 0 NA NA NA 153 396 982 0 NA NA NA 3194 2404 3451 598 NA NA NA 1742 1508 2869 769 NA NA NA
1579388400.0 25211.17 68 380 763 0 NA NA NA 130 579 926 0 NA NA NA 3667 3712 3548 1643 NA NA NA 2029 2450 2732 1715 NA NA NA
1579388400.0 25212.0 85 243 779 0 NA NA NA 155 390 988 0 NA NA NA 3507 2082 3082 582 NA NA NA 2850 1231 2481 673 NA NA NA
1579388400.0 25212.17 66 370 772 0 NA NA NA 128 591 947 0 NA NA NA 3569 3667 3710 1725 NA NA NA 2374 2473 3435 1903 NA NA NA
1579388400.0 25213.0 84 247 814 0 NA NA NA 162 407 1007 0 NA NA NA 4063 2184 3605 595 NA NA NA 2853 1261 2707 673 NA NA NA
1579388400.0 25213.17 68 387 768 0 NA NA NA 130 574 967 0 NA NA NA 4446 4095 3883 1669 NA NA NA 2536 2724 3008 1816 NA NA NA
1579388400.0 25406.0 356 0 134 NA NA NA NA 541 0 209 NA NA NA NA 1410 234 543 NA NA NA NA 2006 379 652 NA NA NA NA
1579388400.0 300.0 59 126 350 0 NA NA NA 124 392 501 0 NA NA NA 893 430 1076 359 NA NA NA 769 648 1318 436 NA NA NA
1579388400.0 301.0 63 127 352 0 NA NA NA 126 385 477 0 NA NA NA 1018 629 1041 365 NA NA NA 857 762 1650 485 NA NA NA
1579388400.0 302.0 62 124 352 0 NA NA NA 124 392 466 0 NA NA NA 884 412 991 359 NA NA NA 732 722 1253 494 NA NA NA
1579388400.0 4.22 NA 196 65 59 0 NA NA NA 276 115 121 0 NA NA NA 893 283 382 215 NA NA NA 846 341 486 327 NA NA
1579388400.0 4.43 NA 30 420 0 NA NA NA NA 80 513 0 NA NA NA NA 242 3360 528 NA NA NA NA 341 2328 672 NA NA NA
1579388400.0 4.6 NA 478 0 NA NA NA NA NA 568 0 NA NA NA NA NA 2356 483 NA NA NA NA NA 2107 603 NA NA NA NA
1579388400.0 4001.0 NA 169 550 NA NA NA NA NA 381 671 NA NA NA NA NA 922 2479 NA NA NA NA NA 897 2582 NA NA NA NA
1579388400.0 4008.0 43 0 0 NA NA NA NA 90 0 0 NA NA NA NA 645 204 1211 NA NA NA NA 608 363 1909 NA NA NA NA
1579388400.0 5.1 322 0 NA NA NA NA NA 509 0 NA NA NA NA NA 1149 228 NA NA NA NA NA 1307 289 NA NA NA NA NA
1579388400.0 5.2 267 0 NA NA NA NA NA 500 0 NA NA NA NA NA 893 219 NA NA NA NA NA 1092 309 NA NA NA NA NA
1579388400.0 5.3 262 0 NA NA NA NA NA 501 0 NA NA NA NA NA 896 215 NA NA NA NA NA 1087 279 NA NA NA NA NA
1579388400.0 5.4 309 0 NA NA NA NA NA 511 0 NA NA NA NA NA 990 231 NA NA NA NA NA 1137 323 NA NA NA NA NA
1579388400.0 5.5 311 0 NA NA NA NA NA 501 0 NA NA NA NA NA 1024 232 NA NA NA NA NA 1150 324 NA NA NA NA NA
1579388400.0 5.6 321 0 NA NA NA NA NA 501 0 NA NA NA NA NA 1144 231 NA NA NA NA NA 1405 302 NA NA NA NA NA
1579388400.0 5.7 310 0 NA NA NA NA NA 509 0 NA NA NA NA NA 1002 230 NA NA NA NA NA 1245 319 NA NA NA NA NA
1579388400.0 500199.0 184 NA NA NA NA NA NA 395 NA NA NA NA NA NA 2106 NA NA NA NA NA NA 1174 NA NA NA NA NA NA
1579388400.0 500200.0 NA 177 493 0 NA NA NA NA 398 607 0 NA NA NA NA 5312 2244 464 NA NA NA NA 3772 2230 606 NA NA NA
1579388400.0 500202.0 NA 187 515 0 NA NA NA NA 427 637 0 NA NA NA NA 7081 2532 474 NA NA NA NA 3874 2263 615 NA NA NA
1579388400.0 500203.0 NA 183 508 0 NA NA NA NA 408 634 0 NA NA NA NA 6044 2444 468 NA NA NA NA 3814 2093 614 NA NA NA
1579388400.0 500204.0 NA 184 500 0 NA NA NA NA 422 624 0 NA NA NA NA 6737 2573 471 NA NA NA NA 4161 2303 605 NA NA NA
1579388400.0 500205.0 NA 182 501 0 NA NA NA NA 414 633 0 NA NA NA NA 6826 2573 462 NA NA NA NA 4020 2403 565 NA NA NA
1579388400.0 500206.0 NA 181 501 0 NA NA NA NA 423 634 0 NA NA NA NA 6032 2405 470 NA NA NA NA 3849 2107 613 NA NA NA
1579388400.0 500207.0 NA 170 491 0 NA NA NA NA 429 609 0 NA NA NA NA 6036 2269 458 NA NA NA NA 3872 2219 617 NA NA NA
1579388400.0 503.0 42 0 NA NA NA NA NA 78 0 NA NA NA NA NA 182 114 NA NA NA NA NA 562 352 NA NA NA NA NA
1579388400.0 504.0 43 0 NA NA NA NA NA 79 0 NA NA NA NA NA 173 111 NA NA NA NA NA 306 281 NA NA NA NA NA
1579388400.0 505.0 42 0 NA NA NA NA NA 79 0 NA NA NA NA NA 158 103 NA NA NA NA NA 202 195 NA NA NA NA NA
1579388400.0 506.0 42 0 NA NA NA NA NA 79 0 NA NA NA NA NA 167 108 NA NA NA NA NA 291 187 NA NA NA NA NA
1579388400.0 507.0 36 0 NA NA NA NA NA 78 0 NA NA NA NA NA 186 107 NA NA NA NA NA 524 224 NA NA NA NA NA
1579388400.0 508.0 35 0 NA NA NA NA NA 78 0 NA NA NA NA NA 140 116 NA NA NA NA NA 268 470 NA NA NA NA NA
1579388400.0 509.0 41 0 NA NA NA NA NA 77 0 NA NA NA NA NA 138 106 NA NA NA NA NA 629 410 NA NA NA NA NA
1579388400.0 510.0 36 0 NA NA NA NA NA 79 0 NA NA NA NA NA 225 107 NA NA NA NA NA 279 233 NA NA NA NA NA
1579388400.0 512.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 3807 NA NA NA NA NA NA 3525 NA NA NA NA NA NA
1579388400.0 513.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 709 NA NA NA NA NA NA 699 NA NA NA NA NA NA
1579388400.0 514.0 16 36 0 NA NA NA NA 56 84 0 NA NA NA NA 413 154 107 NA NA NA NA 768 239 181 NA NA NA NA
1579388400.0 515.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 3685 NA NA NA NA NA NA 3700 NA NA NA NA NA NA
1579388400.0 516.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 690 NA NA NA NA NA NA 694 NA NA NA NA NA NA
1579388400.0 517.0 16 36 0 NA NA NA NA 56 85 0 NA NA NA NA 1400 174 105 NA NA NA NA 1821 303 184 NA NA NA NA
1579388400.0 518.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 4621 NA NA NA NA NA NA 4783 NA NA NA NA NA NA
1579388400.0 519.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 665 NA NA NA NA NA NA 704 NA NA NA NA NA NA
1579388400.0 520.0 16 37 0 NA NA NA NA 56 86 0 NA NA NA NA 1519 177 106 NA NA NA NA 2381 250 217 NA NA NA NA
1579388400.0 521.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 732 NA NA NA NA NA NA 884 NA NA NA NA NA NA
1579388400.0 522.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 3688 NA NA NA NA NA NA 3779 NA NA NA NA NA NA
1579388400.0 523.0 16 45 0 NA NA NA NA 56 96 0 NA NA NA NA 995 206 109 NA NA NA NA 747 265 179 NA NA NA NA
1579388400.0 524.0 16 43 0 NA NA NA NA 56 85 0 NA NA NA NA 1402 171 109 NA NA NA NA 1855 497 183 NA NA NA NA
1579388400.0 525.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 667 NA NA NA NA NA NA 649 NA NA NA NA NA NA
1579388400.0 526.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 4587 NA NA NA NA NA NA 4831 NA NA NA NA NA NA
1579388400.0 527.0 16 37 0 NA NA NA NA 56 86 0 NA NA NA NA 1517 178 108 NA NA NA NA 2081 204 271 NA NA NA NA
1579388400.0 528.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 732 NA NA NA NA NA NA 697 NA NA NA NA NA NA
1579388400.0 529.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 3963 NA NA NA NA NA NA 4156 NA NA NA NA NA NA
1579388400.0 530.0 16 39 0 NA NA NA NA 56 85 0 NA NA NA NA 1526 168 109 NA NA NA NA 2233 239 179 NA NA NA NA
1579388400.0 531.0 46 0 NA NA NA NA NA 187 0 NA NA NA NA NA 156 102 NA NA NA NA NA 318 155 NA NA NA NA NA
1579388400.0 534.0 47 0 NA NA NA NA NA 92 0 NA NA NA NA NA 171 107 NA NA NA NA NA 1222 404 NA NA NA NA NA
1579388400.0 541.0 50 0 NA NA NA NA NA 88 0 NA NA NA NA NA 157 115 NA NA NA NA NA 278 351 NA NA NA NA NA
1579388400.0 545.0 51 0 NA NA NA NA NA 90 0 NA NA NA NA NA 223 109 NA NA NA NA NA 381 185 NA NA NA NA NA
1579388400.0 551.0 16 36 0 NA NA NA NA 56 85 0 NA NA NA NA 986 170 108 NA NA NA NA 689 273 182 NA NA NA NA
1579388400.0 552.0 16 40 0 NA NA NA NA 56 85 0 NA NA NA NA 1536 178 107 NA NA NA NA 2558 299 177 NA NA NA NA
1579388400.0 554.0 16 37 0 NA NA NA NA 56 85 0 NA NA NA NA 2392 174 107 NA NA NA NA 2937 245 246 NA NA NA NA
1579388400.0 555.0 16 40 0 NA NA NA NA 56 83 0 NA NA NA NA 1094 146 105 NA NA NA NA 1265 294 167 NA NA NA NA
1579388400.0 556.0 16 39 0 NA NA NA NA 56 86 0 NA NA NA NA 490 178 109 NA NA NA NA 1063 243 177 NA NA NA NA
1579388400.0 560.0 37 0 NA NA NA NA NA 79 0 NA NA NA NA NA 158 105 NA NA NA NA NA 307 176 NA NA NA NA NA
1579388400.0 561.0 43 0 NA NA NA NA NA 79 0 NA NA NA NA NA 167 106 NA NA NA NA NA 257 168 NA NA NA NA NA
1579388400.0 562.0 23 36 0 NA NA NA NA 56 85 0 NA NA NA NA 272 180 104 NA NA NA NA 1327 450 228 NA NA NA NA
1579388400.0 7.0 57 79 173 55 0 NA NA 111 358 250 101 0 NA NA 977 375 503 174 202 NA NA 718 458 704 351 323 NA NA
1579388400.0 7.1 53 79 174 55 0 NA NA 105 358 248 103 0 NA NA 1534 423 520 176 202 NA NA 1011 474 677 404 321 NA NA
