Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1579388400.0 136.852 NA 112 403 0 NA NA NA NA NA NA 183 743 0 NA NA NA NA NA NA 483 15028 683 NA NA NA NA NA NA 402 5488 732 NA NA NA NA NA
1579388400.0 136.856 NA 103 434 0 NA NA NA NA NA NA 182 727 0 NA NA NA NA NA NA 432 9325 824 NA NA NA NA NA NA 336 3917 870 NA NA NA NA NA
1579388400.0 136.8561 NA 100 329 0 NA NA NA NA NA NA 173 638 0 NA NA NA NA NA NA 339 2485 577 NA NA NA NA NA NA 478 2182 645 NA NA NA NA NA
1579388400.0 136.8562 NA 100 316 0 NA NA NA NA NA NA 169 669 0 NA NA NA NA NA NA 278 2125 554 NA NA NA NA NA NA 378 1910 617 NA NA NA NA NA
1579388400.0 136.858 NA 112 317 0 NA NA NA NA NA NA 188 662 0 NA NA NA NA NA NA 520 2726 571 NA NA NA NA NA NA 365 2113 635 NA NA NA NA NA
1579388400.0 136.862 NA 109 428 0 NA NA NA NA NA NA 173 917 0 NA NA NA NA NA NA 483 19768 753 NA NA NA NA NA NA 446 6966 829 NA NA NA NA NA
1579388400.0 136.863 NA 105 414 0 NA NA NA NA NA NA 183 729 0 NA NA NA NA NA NA 573 19330 886 NA NA NA NA NA NA 477 6736 949 NA NA NA NA NA
1579388400.0 136.864 NA 109 426 0 NA NA NA NA NA NA 183 852 0 NA NA NA NA NA NA 529 21994 767 NA NA NA NA NA NA 458 7335 958 NA NA NA NA NA
1579388400.0 136.8643 NA 103 445 0 NA NA NA NA NA NA 183 826 0 NA NA NA NA NA NA 548 20773 736 NA NA NA NA NA NA 971 6836 909 NA NA NA NA NA
1579388400.0 136.866 NA 105 398 0 NA NA NA NA NA NA 185 726 0 NA NA NA NA NA NA 561 19175 699 NA NA NA NA NA NA 465 6661 770 NA NA NA NA NA
1579388400.0 136.868 NA 111 445 0 NA NA NA NA NA NA 181 857 0 NA NA NA NA NA NA 455 14146 874 NA NA NA NA NA NA 429 5185 930 NA NA NA NA NA
1579388400.0 136.87 NA 108 312 0 NA NA NA NA NA NA 188 703 0 NA NA NA NA NA NA 634 3125 611 NA NA NA NA NA NA 466 2250 690 NA NA NA NA NA
1579388400.0 136.871 NA 110 433 0 NA NA NA NA NA NA 184 790 0 NA NA NA NA NA NA 577 22923 716 NA NA NA NA NA NA 1355 7562 786 NA NA NA NA NA
1579388400.0 136.872 NA 108 404 0 NA NA NA NA NA NA 180 711 0 NA NA NA NA NA NA 578 20056 753 NA NA NA NA NA NA 471 7087 836 NA NA NA NA NA
1579388400.0 136.876 NA 105 417 0 NA NA NA NA NA NA 181 804 0 NA NA NA NA NA NA 547 20133 744 NA NA NA NA NA NA 470 6876 841 NA NA NA NA NA
1579388400.0 136.879 NA 111 447 0 NA NA NA NA NA NA 179 743 0 NA NA NA NA NA NA 510 15420 716 NA NA NA NA NA NA 412 5514 818 NA NA NA NA NA
1579388400.0 136.881 NA 111 387 0 NA NA NA NA NA NA 180 713 0 NA NA NA NA NA NA 587 15150 720 NA NA NA NA NA NA 398 5343 787 NA NA NA NA NA
1579388400.0 136.882 NA 104 358 0 NA NA NA NA NA NA 196 689 0 NA NA NA NA NA NA 596 3808 579 NA NA NA NA NA NA 411 2530 637 NA NA NA NA NA
1579388400.0 136.883 NA 102 423 0 NA NA NA NA NA NA 177 729 0 NA NA NA NA NA NA 528 20894 753 NA NA NA NA NA NA 454 7103 841 NA NA NA NA NA
1579388400.0 136.884 NA 112 391 0 NA NA NA NA NA NA 181 742 0 NA NA NA NA NA NA 586 15587 693 NA NA NA NA NA NA 520 5509 740 NA NA NA NA NA
1579388400.0 136.889 NA 111 421 0 NA NA NA NA NA NA 178 768 0 NA NA NA NA NA NA 492 19188 701 NA NA NA NA NA NA 436 6639 740 NA NA NA NA NA
1579388400.0 136.891 NA 109 446 0 NA NA NA NA NA NA 179 822 0 NA NA NA NA NA NA 547 15021 719 NA NA NA NA NA NA 467 5330 764 NA NA NA NA NA
1579388400.0 136.896 NA 110 392 0 NA NA NA NA NA NA 184 761 0 NA NA NA NA NA NA 614 16030 721 NA NA NA NA NA NA 455 5585 765 NA NA NA NA NA
1579388400.0 1360.0 65 119 272 0 NA NA NA NA NA 135 443 580 0 NA NA NA NA NA 1777 793 1486 396 NA NA NA NA NA 938 495 1665 442 NA NA NA NA NA
1579388400.0 138.1 NA 187 56 0 NA NA NA NA NA NA 344 117 0 NA NA NA NA NA NA 1110 231 299 NA NA NA NA NA NA 1212 298 341 NA NA NA NA NA
1579388400.0 140.0 64 106 172 0 NA NA NA NA NA 139 445 311 0 NA NA NA NA NA 3619 532 779 152 NA NA NA NA NA 2360 405 802 257 NA NA NA NA NA
1579388400.0 140.51 NA 37 199 0 NA NA NA NA NA NA 112 324 0 NA NA NA NA NA NA 573 1558 168 NA NA NA NA NA NA 656 1041 211 NA NA NA NA NA
1579388400.0 140.54 NA 249 0 NA NA NA NA NA NA NA 585 0 NA NA NA NA NA NA NA 1426 346 NA NA NA NA NA NA NA 1484 399 NA NA NA NA NA NA
1579388400.0 140.56 NA 655 0 NA NA NA NA NA NA NA 1258 0 NA NA NA NA NA NA NA 21079 527 NA NA NA NA NA NA NA 7021 609 NA NA NA NA NA NA
1579388400.0 140.57 NA 345 0 NA NA NA NA NA NA NA 703 0 NA NA NA NA NA NA NA 3364 520 NA NA NA NA NA NA NA 2373 599 NA NA NA NA NA NA
1579388400.0 144.6 NA 275 NA NA NA NA NA NA NA NA 575 NA NA NA NA NA NA NA NA 2475 NA NA NA NA NA NA NA NA 2113 NA NA NA NA NA NA NA
1579388400.0 145.0 64 108 173 0 NA NA NA NA NA 132 429 311 0 NA NA NA NA NA 1915 530 709 155 NA NA NA NA NA 2123 400 868 261 NA NA NA NA NA
1579388400.0 148.0 48 159 284 0 NA NA NA NA NA 111 522 652 0 NA NA NA NA NA 1741 1496 1695 675 NA NA NA NA NA 1908 1301 1999 735 NA NA NA NA NA
1579388400.0 149.0 52 174 303 0 NA NA NA NA NA 118 497 667 0 NA NA NA NA NA 1008 1355 1689 646 NA NA NA NA NA 654 822 1869 714 NA NA NA NA NA
1579388400.0 150.0 62 171 221 0 NA NA NA NA NA 122 485 422 0 NA NA NA NA NA 3508 870 1049 154 NA NA NA NA NA 2015 845 1216 220 NA NA NA NA NA
1579388400.0 158.0 59 190 321 64 0 NA NA NA NA 120 544 699 115 0 NA NA NA NA 3275 1269 2214 230 789 NA NA NA NA 1912 884 2402 506 871 NA NA NA NA
1579388400.0 158.1 NA 200 316 0 NA NA NA NA NA NA 576 667 0 NA NA NA NA NA NA 1109 2002 741 NA NA NA NA NA NA 943 2062 832 NA NA NA NA NA
1579388400.0 158.2 NA 197 317 0 NA NA NA NA NA NA 557 669 0 NA NA NA NA NA NA 1115 1987 727 NA NA NA NA NA NA 930 1973 832 NA NA NA NA NA
1579388400.0 158.3 NA 196 322 0 NA NA NA NA NA NA 555 610 0 NA NA NA NA NA NA 1335 1994 743 NA NA NA NA NA NA 916 2057 794 NA NA NA NA NA
1579388400.0 200.0 NA 163 313 0 NA NA NA NA NA NA 546 697 0 NA NA NA NA NA NA 876 2156 427 NA NA NA NA NA NA 601 1934 470 NA NA NA NA NA
1579388400.0 20034.0 NA 296 393 0 NA NA NA NA NA NA 585 706 0 NA NA NA NA NA NA 1664 2610 493 NA NA NA NA NA NA 939 2065 539 NA NA NA NA NA
1579388400.0 2017.1 358 0 125 NA NA NA NA NA NA 904 0 216 NA NA NA NA NA NA 1428 270 566 NA NA NA NA NA NA 1491 330 586 NA NA NA NA NA NA
1579388400.0 2017.11 368 0 123 NA NA NA NA NA NA 914 0 229 NA NA NA NA NA NA 1645 280 685 NA NA NA NA NA NA 1275 353 906 NA NA NA NA NA NA
1579388400.0 2017.12 358 0 115 NA NA NA NA NA NA 913 0 215 NA NA NA NA NA NA 1463 254 552 NA NA NA NA NA NA 1610 295 650 NA NA NA NA NA NA
1579388400.0 2017.13 373 0 NA NA NA NA NA NA NA 949 0 NA NA NA NA NA NA NA 1413 282 NA NA NA NA NA NA NA 1742 317 NA NA NA NA NA NA NA
1579388400.0 2017.2 310 0 116 NA NA NA NA NA NA 855 0 207 NA NA NA NA NA NA 1284 244 515 NA NA NA NA NA NA 1376 304 584 NA NA NA NA NA NA
1579388400.0 2017.3 315 0 115 NA NA NA NA NA NA 822 0 214 NA NA NA NA NA NA 1298 255 510 NA NA NA NA NA NA 1463 321 587 NA NA NA NA NA NA
1579388400.0 2017.4 355 0 120 NA NA NA NA NA NA 891 0 213 NA NA NA NA NA NA 1387 265 539 NA NA NA NA NA NA 1349 323 617 NA NA NA NA NA NA
1579388400.0 2017.5 356 0 115 NA NA NA NA NA NA 862 0 212 NA NA NA NA NA NA 1350 272 526 NA NA NA NA NA NA 1334 474 595 NA NA NA NA NA NA
1579388400.0 2017.6 361 0 121 NA NA NA NA NA NA 922 0 224 NA NA NA NA NA NA 1494 267 588 NA NA NA NA NA NA 1386 321 676 NA NA NA NA NA NA
1579388400.0 2017.7 357 0 117 NA NA NA NA NA NA 913 0 217 NA NA NA NA NA NA 1392 268 562 NA NA NA NA NA NA 1269 328 668 NA NA NA NA NA NA
1579388400.0 2017.8 178 NA NA NA NA NA NA NA NA 280 NA NA NA NA NA NA NA NA 488 NA NA NA NA NA NA NA NA 480 NA NA NA NA NA NA NA NA
1579388400.0 2017.9 333 0 113 NA NA NA NA NA NA 834 0 207 NA NA NA NA NA NA 1255 254 508 NA NA NA NA NA NA 1383 313 578 NA NA NA NA NA NA
1579388400.0 2018.1 359 0 120 NA NA NA NA NA NA 859 0 222 NA NA NA NA NA NA 1440 278 593 NA NA NA NA NA NA 1281 380 690 NA NA NA NA NA NA
1579388400.0 2018.11 370 0 126 NA NA NA NA NA NA 933 0 224 NA NA NA NA NA NA 1713 275 704 NA NA NA NA NA NA 1338 341 867 NA NA NA NA NA NA
1579388400.0 2018.12 355 0 116 NA NA NA NA NA NA 913 0 203 NA NA NA NA NA NA 1445 268 553 NA NA NA NA NA NA 1291 329 641 NA NA NA NA NA NA
1579388400.0 2018.13 375 0 NA NA NA NA NA NA NA 937 0 NA NA NA NA NA NA NA 1464 278 NA NA NA NA NA NA NA 1771 317 NA NA NA NA NA NA NA
1579388400.0 2018.2 313 0 118 NA NA NA NA NA NA 851 0 211 NA NA NA NA NA NA 1307 248 517 NA NA NA NA NA NA 1366 314 565 NA NA NA NA NA NA
1579388400.0 2018.3 312 0 119 NA NA NA NA NA NA 862 0 214 NA NA NA NA NA NA 1351 256 523 NA NA NA NA NA NA 1494 318 622 NA NA NA NA NA NA
1579388400.0 2018.4 357 0 118 NA NA NA NA NA NA 855 0 206 NA NA NA NA NA NA 1452 258 537 NA NA NA NA NA NA 1553 306 607 NA NA NA NA NA NA
1579388400.0 2018.5 353 0 113 NA NA NA NA NA NA 917 0 201 NA NA NA NA NA NA 1418 262 535 NA NA NA NA NA NA 1279 323 612 NA NA NA NA NA NA
1579388400.0 2018.6 358 0 121 NA NA NA NA NA NA 913 0 220 NA NA NA NA NA NA 1520 272 603 NA NA NA NA NA NA 1330 338 710 NA NA NA NA NA NA
1579388400.0 2018.7 357 0 115 NA NA NA NA NA NA 901 0 207 NA NA NA NA NA NA 1378 273 525 NA NA NA NA NA NA 1330 495 602 NA NA NA NA NA NA
1579388400.0 2018.8 176 NA NA NA NA NA NA NA NA 286 NA NA NA NA NA NA NA NA 607 NA NA NA NA NA NA NA NA 478 NA NA NA NA NA NA NA NA
1579388400.0 2018.9 332 0 112 NA NA NA NA NA NA 909 0 208 NA NA NA NA NA NA 1331 261 505 NA NA NA NA NA NA 1477 339 584 NA NA NA NA NA NA
1579388400.0 202.0 NA 160 327 0 NA NA NA NA NA NA 554 660 0 NA NA NA NA NA NA 956 2503 470 NA NA NA NA NA NA 630 2343 555 NA NA NA NA NA
1579388400.0 203.0 NA 155 317 0 NA NA NA NA NA NA 498 685 0 NA NA NA NA NA NA 1001 2430 469 NA NA NA NA NA NA 749 2236 571 NA NA NA NA NA
1579388400.0 20434.1 NA 292 187 0 NA NA NA NA NA NA 549 309 0 NA NA NA NA NA NA 1805 1139 265 NA NA NA NA NA NA 1037 970 303 NA NA NA NA NA
1579388400.0 20434.21 NA 293 184 142 NA NA NA NA NA NA 582 537 252 NA NA NA NA NA NA 1827 1402 912 NA NA NA NA NA NA 1006 1398 1057 NA NA NA NA NA
1579388400.0 20493.52 NA 275 358 0 NA NA NA NA NA NA 558 657 0 NA NA NA NA NA NA 1524 2062 479 NA NA NA NA NA NA 946 2026 525 NA NA NA NA NA
1579388400.0 250200.0 NA 339 376 0 NA NA NA NA NA NA 789 657 0 NA NA NA NA NA NA 12828 2876 433 NA NA NA NA NA NA 4334 1849 476 NA NA NA NA NA
1579388400.0 250200.18 NA 444 450 0 NA NA NA NA NA NA 831 768 0 NA NA NA NA NA NA 19647 3839 706 NA NA NA NA NA NA 8675 2616 771 NA NA NA NA NA
1579388400.0 250202.0 NA 353 379 0 NA NA NA NA NA NA 737 710 0 NA NA NA NA NA NA 13723 2869 437 NA NA NA NA NA NA 4352 1901 486 NA NA NA NA NA
1579388400.0 250202.2 NA 352 365 0 NA NA NA NA NA NA 669 666 0 NA NA NA NA NA NA 17715 2997 459 NA NA NA NA NA NA 5453 2182 552 NA NA NA NA NA
1579388400.0 250202.4 NA 352 374 0 NA NA NA NA NA NA 688 692 0 NA NA NA NA NA NA 17941 2927 463 NA NA NA NA NA NA 5484 2069 554 NA NA NA NA NA
1579388400.0 250203.17 NA 402 416 0 NA NA NA NA NA NA 849 717 0 NA NA NA NA NA NA 16545 3610 739 NA NA NA NA NA NA 5488 2317 894 NA NA NA NA NA
1579388400.0 250203.18 NA 446 457 0 NA NA NA NA NA NA 882 830 0 NA NA NA NA NA NA 19751 4244 711 NA NA NA NA NA NA 9020 2611 781 NA NA NA NA NA
1579388400.0 250204.0 NA 344 380 0 NA NA NA NA NA NA 752 729 0 NA NA NA NA NA NA 13269 2916 437 NA NA NA NA NA NA 4569 1942 499 NA NA NA NA NA
1579388400.0 250205.0 NA 354 384 0 NA NA NA NA NA NA 822 714 0 NA NA NA NA NA NA 12786 2758 429 NA NA NA NA NA NA 4470 1860 470 NA NA NA NA NA
1579388400.0 250205.17 NA 405 409 0 NA NA NA NA NA NA 818 731 0 NA NA NA NA NA NA 16476 3314 736 NA NA NA NA NA NA 5370 2142 911 NA NA NA NA NA
1579388400.0 250206.0 NA 350 379 0 NA NA NA NA NA NA 754 654 0 NA NA NA NA NA NA 13871 3123 440 NA NA NA NA NA NA 4599 1932 497 NA NA NA NA NA
1579388400.0 250207.0 NA 337 369 0 NA NA NA NA NA NA 710 665 0 NA NA NA NA NA NA 12886 2567 418 NA NA NA NA NA NA 4273 2447 464 NA NA NA NA NA
1579388400.0 250207.18 NA 428 427 0 NA NA NA NA NA NA 820 728 0 NA NA NA NA NA NA 19866 3750 686 NA NA NA NA NA NA 8323 2451 745 NA NA NA NA NA
1579388400.0 250399.0 210 NA NA NA NA NA NA NA NA 530 NA NA NA NA NA NA NA NA 925 NA NA NA NA NA NA NA NA 678 NA NA NA NA NA NA NA NA
1579388400.0 250399.17 284 NA NA NA NA NA NA NA NA 617 NA NA NA NA NA NA NA NA 1150 NA NA NA NA NA NA NA NA 743 NA NA NA NA NA NA NA NA
1579388400.0 250400.0 335 0 122 NA NA NA NA NA NA 872 0 209 NA NA NA NA NA NA 1423 231 585 NA NA NA NA NA NA 1354 309 649 NA NA NA NA NA NA
1579388400.0 250400.17 397 0 121 NA NA NA NA NA NA 958 0 218 NA NA NA NA NA NA 1816 264 607 NA NA NA NA NA NA 1572 331 637 NA NA NA NA NA NA
1579388400.0 250400.18 401 0 121 NA NA NA NA NA NA 957 0 207 NA NA NA NA NA NA 1747 251 643 NA NA NA NA NA NA 1458 293 879 NA NA NA NA NA NA
1579388400.0 250402.0 338 0 120 NA NA NA NA NA NA 873 0 219 NA NA NA NA NA NA 1490 233 636 NA NA NA NA NA NA 1328 288 676 NA NA NA NA NA NA
1579388400.0 250402.1 212 325 0 NA NA NA NA NA NA 530 850 0 NA NA NA NA NA NA 934 1492 251 NA NA NA NA NA NA 682 1292 403 NA NA NA NA NA NA
1579388400.0 250402.17 395 0 128 NA NA NA NA NA NA 946 0 229 NA NA NA NA NA NA 1901 265 704 NA NA NA NA NA NA 1955 319 854 NA NA NA NA NA NA
1579388400.0 250402.171 265 391 0 NA NA NA NA NA NA 591 954 0 NA NA NA NA NA NA 1196 1894 271 NA NA NA NA NA NA 901 1515 356 NA NA NA NA NA NA
1579388400.0 250402.18 405 0 132 NA NA NA NA NA NA 906 0 231 NA NA NA NA NA NA 1908 266 647 NA NA NA NA NA NA 1659 322 677 NA NA NA NA NA NA
1579388400.0 250402.181 274 401 0 NA NA NA NA NA NA 624 942 0 NA NA NA NA NA NA 1264 1979 279 NA NA NA NA NA NA 768 1514 401 NA NA NA NA NA NA
1579388400.0 250403.0 333 0 123 NA NA NA NA NA NA 863 0 220 NA NA NA NA NA NA 1405 225 590 NA NA NA NA NA NA 1385 286 621 NA NA NA NA NA NA
1579388400.0 250403.17 393 0 125 NA NA NA NA NA NA 957 0 219 NA NA NA NA NA NA 1713 256 627 NA NA NA NA NA NA 1449 312 680 NA NA NA NA NA NA
1579388400.0 250403.18 402 0 119 NA NA NA NA NA NA 946 0 221 NA NA NA NA NA NA 1810 263 606 NA NA NA NA NA NA 1633 333 622 NA NA NA NA NA NA
1579388400.0 250405.0 333 0 126 NA NA NA NA NA NA 862 0 206 NA NA NA NA NA NA 1355 229 563 NA NA NA NA NA NA 1493 317 574 NA NA NA NA NA NA
1579388400.0 250405.17 391 0 121 NA NA NA NA NA NA 892 0 212 NA NA NA NA NA NA 1744 254 628 NA NA NA NA NA NA 1675 304 845 NA NA NA NA NA NA
1579388400.0 250405.18 406 0 121 NA NA NA NA NA NA 893 0 217 NA NA NA NA NA NA 1846 261 609 NA NA NA NA NA NA 1694 329 622 NA NA NA NA NA NA
1579388400.0 250406.0 302 0 121 NA NA NA NA NA NA 849 0 215 NA NA NA NA NA NA 1153 224 511 NA NA NA NA NA NA 1458 288 566 NA NA NA NA NA NA
1579388400.0 250406.17 361 0 119 NA NA NA NA NA NA 891 0 222 NA NA NA NA NA NA 1425 257 534 NA NA NA NA NA NA 1488 335 594 NA NA NA NA NA NA
1579388400.0 250406.18 365 0 122 NA NA NA NA NA NA 868 0 217 NA NA NA NA NA NA 1422 268 545 NA NA NA NA NA NA 1382 346 635 NA NA NA NA NA NA
1579388400.0 250407.0 292 0 121 NA NA NA NA NA NA 817 0 206 NA NA NA NA NA NA 1335 214 558 NA NA NA NA NA NA 1742 277 599 NA NA NA NA NA NA
1579388400.0 250407.17 355 0 122 NA NA NA NA NA NA 836 0 216 NA NA NA NA NA NA 1657 246 592 NA NA NA NA NA NA 1565 317 648 NA NA NA NA NA NA
1579388400.0 250407.18 364 0 117 NA NA NA NA NA NA 905 0 214 NA NA NA NA NA NA 1689 250 595 NA NA NA NA NA NA 1612 330 684 NA NA NA NA NA NA
1579388400.0 250408.0 335 0 124 NA NA NA NA NA NA 913 0 219 NA NA NA NA NA NA 1482 237 632 NA NA NA NA NA NA 1336 302 694 NA NA NA NA NA NA
1579388400.0 250408.17 403 0 128 NA NA NA NA NA NA 905 0 223 NA NA NA NA NA NA 1877 261 657 NA NA NA NA NA NA 1642 308 690 NA NA NA NA NA NA
1579388400.0 250408.18 409 0 126 NA NA NA NA NA NA 907 0 222 NA NA NA NA NA NA 1960 263 678 NA NA NA NA NA NA 1862 323 688 NA NA NA NA NA NA
1579388400.0 250409.0 344 0 124 NA NA NA NA NA NA 872 0 224 NA NA NA NA NA NA 1725 246 714 NA NA NA NA NA NA 1591 323 782 NA NA NA NA NA NA
1579388400.0 250409.17 407 0 128 NA NA NA NA NA NA 957 0 230 NA NA NA NA NA NA 2224 273 792 NA NA NA NA NA NA 2020 329 974 NA NA NA NA NA NA
1579388400.0 250409.18 416 0 129 NA NA NA NA NA NA 931 0 226 NA NA NA NA NA NA 2242 288 786 NA NA NA NA NA NA 2002 384 943 NA NA NA NA NA NA
1579388400.0 25206.0 NA 336 552 0 136 NA NA NA NA NA 711 859 0 256 NA NA NA NA NA 3130 3327 443 628 NA NA NA NA NA 1322 2192 562 662 NA NA NA NA
1579388400.0 25210.0 50 174 327 0 NA NA NA NA NA 117 501 649 0 NA NA NA NA NA 1651 1118 1655 413 NA NA NA NA NA 866 744 1965 489 NA NA NA NA NA
1579388400.0 25403.17 512 0 123 NA NA NA NA NA NA 1040 0 219 NA NA NA NA NA NA 5035 266 565 NA NA NA NA NA NA 2395 349 707 NA NA NA NA NA NA
1579388400.0 25406.0 361 0 119 NA NA NA NA NA NA 929 0 198 NA NA NA NA NA NA 1668 238 529 NA NA NA NA NA NA 1366 300 604 NA NA NA NA NA NA
1579388400.0 25406.17 416 0 120 NA NA NA NA NA NA 902 0 207 NA NA NA NA NA NA 2389 269 555 NA NA NA NA NA NA 2299 343 657 NA NA NA NA NA NA
1579388400.0 25406.18 453 0 120 NA NA NA NA NA NA 957 0 214 NA NA NA NA NA NA 2459 272 534 NA NA NA NA NA NA 1617 347 604 NA NA NA NA NA NA
1579388400.0 25407.0 382 0 128 NA NA NA NA NA NA 920 0 210 NA NA NA NA NA NA 2572 231 581 NA NA NA NA NA NA 1540 296 675 NA NA NA NA NA NA
1579388400.0 300.0 59 174 344 0 NA NA NA NA NA 139 511 671 0 NA NA NA NA NA 601 1326 2112 697 NA NA NA NA NA 698 717 2092 812 NA NA NA NA NA
1579388400.0 301.0 58 172 344 0 NA NA NA NA NA 138 527 722 0 NA NA NA NA NA 1046 1317 2309 701 NA NA NA NA NA 875 706 2065 780 NA NA NA NA NA
1579388400.0 302.0 57 171 346 0 NA NA NA NA NA 138 514 686 0 NA NA NA NA NA 893 1285 2144 698 NA NA NA NA NA 737 685 2462 759 NA NA NA NA NA
1579388400.0 4.17 NA 30 281 0 151 NA NA NA NA NA 83 590 0 264 NA NA NA NA NA 234 2811 433 1050 NA NA NA NA NA 198 1957 475 814 NA NA NA NA
1579388400.0 4.22 NA 128 68 59 0 NA NA NA NA NA 254 126 130 0 NA NA NA NA NA 810 472 233 219 NA NA NA NA NA 1543 657 288 273 NA NA NA NA
1579388400.0 4.23 NA 57 299 0 NA NA NA NA NA NA 124 646 0 NA NA NA NA NA NA 354 2934 637 NA NA NA NA NA NA 389 2237 736 NA NA NA NA NA
1579388400.0 4.24 NA 48 289 0 NA NA NA NA NA NA 115 576 0 NA NA NA NA NA NA 324 3050 537 NA NA NA NA NA NA 264 2325 639 NA NA NA NA NA
1579388400.0 4.25 NA 51 281 0 NA NA NA NA NA NA 116 602 0 NA NA NA NA NA NA 322 2945 553 NA NA NA NA NA NA 474 2084 635 NA NA NA NA NA
1579388400.0 4.26 NA 52 295 0 NA NA NA NA NA NA 113 588 0 NA NA NA NA NA NA 310 3264 553 NA NA NA NA NA NA 436 1990 616 NA NA NA NA NA
1579388400.0 4.27 NA 59 287 0 NA NA NA NA NA NA 115 541 0 NA NA NA NA NA NA 405 3462 588 NA NA NA NA NA NA 321 2048 642 NA NA NA NA NA
1579388400.0 4.28 NA 62 288 0 NA NA NA NA NA NA 129 581 0 NA NA NA NA NA NA 256 2524 1767 NA NA NA NA NA NA 440 2025 1838 NA NA NA NA NA
1579388400.0 4.29 NA 34 294 0 155 NA NA NA NA NA 87 596 0 268 NA NA NA NA NA 286 3077 464 1140 NA NA NA NA NA 250 1929 516 1036 NA NA NA NA
1579388400.0 4.34 NA 58 306 0 NA NA NA NA NA NA 123 572 0 NA NA NA NA NA NA 387 3526 615 NA NA NA NA NA NA 439 2656 696 NA NA NA NA NA
1579388400.0 4.36 NA 54 293 0 NA NA NA NA NA NA 121 581 0 NA NA NA NA NA NA 310 3500 489 NA NA NA NA NA NA 272 2223 535 NA NA NA NA NA
1579388400.0 4.4 NA 34 289 0 NA NA NA NA NA NA 89 577 0 NA NA NA NA NA NA 268 3955 497 NA NA NA NA NA NA 283 2583 571 NA NA NA NA NA
1579388400.0 4.43 NA 30 302 0 NA NA NA NA NA NA 94 619 0 NA NA NA NA NA NA 225 3770 497 NA NA NA NA NA NA 375 2378 560 NA NA NA NA NA
1579388400.0 4.6 NA 301 0 NA NA NA NA NA NA NA 656 0 NA NA NA NA NA NA NA 2630 500 NA NA NA NA NA NA NA 2347 579 NA NA NA NA NA NA
1579388400.0 4001.0 NA 155 323 NA NA NA NA NA NA NA 553 654 NA NA NA NA NA NA NA 946 2534 NA NA NA NA NA NA NA 949 2366 NA NA NA NA NA NA
1579388400.0 4007.0 51 108 270 NA NA NA NA NA NA 124 465 594 NA NA NA NA NA NA 861 548 1636 NA NA NA NA NA NA 681 497 2136 NA NA NA NA NA NA
1579388400.0 4008.0 31 0 0 NA NA NA NA NA NA 92 0 0 NA NA NA NA NA NA 374 229 1362 NA NA NA NA NA NA 409 324 1745 NA NA NA NA NA NA
1579388400.0 5.1 270 0 NA NA NA NA NA NA NA 850 0 NA NA NA NA NA NA NA 1262 232 NA NA NA NA NA NA NA 1533 278 NA NA NA NA NA NA NA
1579388400.0 5.2 230 0 NA NA NA NA NA NA NA 774 0 NA NA NA NA NA NA NA 1090 217 NA NA NA NA NA NA NA 1387 264 NA NA NA NA NA NA NA
1579388400.0 5.3 234 0 NA NA NA NA NA NA NA 830 0 NA NA NA NA NA NA NA 1073 213 NA NA NA NA NA NA NA 1236 258 NA NA NA NA NA NA NA
1579388400.0 5.4 267 0 NA NA NA NA NA NA NA 891 0 NA NA NA NA NA NA NA 1182 222 NA NA NA NA NA NA NA 1389 268 NA NA NA NA NA NA NA
1579388400.0 5.5 268 0 NA NA NA NA NA NA NA 830 0 NA NA NA NA NA NA NA 1186 227 NA NA NA NA NA NA NA 1465 265 NA NA NA NA NA NA NA
1579388400.0 5.6 270 0 NA NA NA NA NA NA NA 840 0 NA NA NA NA NA NA NA 1231 223 NA NA NA NA NA NA NA 1579 272 NA NA NA NA NA NA NA
1579388400.0 5.7 274 0 NA NA NA NA NA NA NA 850 0 NA NA NA NA NA NA NA 1216 223 NA NA NA NA NA NA NA 1485 265 NA NA NA NA NA NA NA
1579388400.0 500206.0 NA 199 321 0 NA NA NA NA NA NA 604 637 0 NA NA NA NA NA NA 6643 2594 441 NA NA NA NA NA NA 2496 1845 485 NA NA NA NA NA
1579388400.0 503.0 29 0 NA NA NA NA NA NA NA 82 0 NA NA NA NA NA NA NA 372 121 NA NA NA NA NA NA NA 288 184 NA NA NA NA NA NA NA
1579388400.0 504.0 33 0 NA NA NA NA NA NA NA 81 0 NA NA NA NA NA NA NA 172 119 NA NA NA NA NA NA NA 251 180 NA NA NA NA NA NA NA
1579388400.0 505.0 34 0 NA NA NA NA NA NA NA 80 0 NA NA NA NA NA NA NA 169 126 NA NA NA NA NA NA NA 354 186 NA NA NA NA NA NA NA
1579388400.0 506.0 35 0 NA NA NA NA NA NA NA 81 0 NA NA NA NA NA NA NA 157 118 NA NA NA NA NA NA NA 264 184 NA NA NA NA NA NA NA
