Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1579388400.0 25.0 NA 155 173 0 60 NA 212 226 0 90 NA 1974 2835 661 196 NA 2065 2882 690 229
1579388400.0 25200.0 NA 167 197 0 71 NA 226 259 0 115 NA 767 1097 640 141 NA 927 1208 668 170
1579388400.0 25202.0 NA 171 198 0 71 NA 231 259 0 115 NA 850 1322 642 151 NA 1022 1485 670 174
1579388400.0 25204.0 59 167 198 0 73 96 224 258 0 116 2419 780 1162 630 145 2529 968 1379 661 171
1579388400.0 25205.0 NA 166 197 0 70 NA 226 257 0 115 NA 791 1198 633 145 NA 952 1382 659 181
1579388400.0 26.0 NA 153 172 0 NA NA 211 222 0 NA NA 1341 1695 639 NA NA 1429 1745 668 NA
1579388400.0 27.0 NA 152 171 0 NA NA 209 222 0 NA NA 1318 1628 643 NA NA 1388 1676 664 NA
1579388400.0 29.0 NA 157 171 0 49 NA 212 222 0 79 NA 1333 1785 637 72 NA 1616 1853 664 95
1579388400.0 3.0 57 144 115 NA NA 95 188 170 NA NA 8374 498 581 NA NA 8470 545 625 NA NA
1579388400.0 30.0 NA 156 172 0 NA NA 212 223 0 NA NA 1461 1872 660 NA NA 1736 1938 695 NA
1579388400.0 31.0 NA 154 171 0 NA NA 211 222 0 NA NA 1270 1569 628 NA NA 1327 1625 653 NA
1579388400.0 32.0 NA 156 172 0 NA NA 213 223 0 NA NA 1473 1805 634 NA NA 1753 1874 676 NA
1579388400.0 33.0 NA 152 171 0 NA NA 210 221 0 NA NA 1230 1602 629 NA NA 1288 1653 657 NA
1579388400.0 34.0 52 155 173 0 NA 90 205 221 0 NA 2411 383 478 610 NA 2510 444 529 647 NA
1579388400.0 35.0 NA 157 175 0 NA NA 210 223 0 NA NA 1512 1965 656 NA NA 1801 2036 694 NA
1579388400.0 36.0 NA 158 173 0 NA NA 213 226 0 NA NA 2701 3077 657 NA NA 2800 3128 707 NA
1579388400.0 39.0 NA 158 177 0 NA NA 214 230 0 NA NA 2190 3273 658 NA NA 2289 3331 709 NA
1579388400.0 4.26 NA 161 0 NA NA NA 206 0 NA NA NA 2012 336 NA NA NA 2133 367 NA NA
1579388400.0 4.27 NA 160 0 NA NA NA 207 0 NA NA NA 2063 288 NA NA NA 2205 316 NA NA
1579388400.0 4.29 NA 104 174 0 92 NA 146 222 0 134 NA 433 2204 414 734 NA 729 2299 454 791
1579388400.0 4.34 NA 177 0 NA NA NA 225 0 NA NA NA 2083 507 NA NA NA 2328 548 NA NA
1579388400.0 4.35 NA 163 0 NA NA NA 210 0 NA NA NA 2814 320 NA NA NA 3032 372 NA NA
1579388400.0 4.36 NA 162 0 NA NA NA 206 0 NA NA NA 2121 308 NA NA NA 2247 338 NA NA
1579388400.0 4.37 NA 164 0 NA NA NA 209 0 NA NA NA 2634 315 NA NA NA 2709 342 NA NA
1579388400.0 4.42 NA 103 185 0 NA NA 151 238 0 NA NA 1000 5183 428 NA NA 1065 5269 467 NA
1579388400.0 4.43 NA 105 178 0 NA NA 147 239 0 NA NA 601 3041 416 NA NA 900 3145 457 NA
1579388400.0 4.45 NA 104 184 0 NA NA 151 238 0 NA NA 1081 5293 426 NA NA 1138 5375 464 NA
1579388400.0 4.51 NA 101 185 0 NA NA 150 239 0 NA NA 681 4779 419 NA NA 755 4889 468 NA
1579388400.0 4.52 NA 105 191 0 NA NA 151 238 0 NA NA 1223 6168 421 NA NA 1514 6242 452 NA
1579388400.0 4.53 NA 107 190 0 NA NA 152 238 0 NA NA 1239 5449 426 NA NA 1498 5518 457 NA
1579388400.0 4.54 NA 109 190 0 NA NA 149 242 0 NA NA 1127 5696 418 NA NA 1167 5751 448 NA
1579388400.0 4.55 NA 110 192 0 NA NA 152 238 0 NA NA 1512 6347 421 NA NA 1553 6415 446 NA
1579388400.0 4.58 NA 170 0 NA NA NA 233 0 NA NA NA 3288 328 NA NA NA 3488 366 NA NA
1579388400.0 4.61 NA 102 189 0 NA NA 150 243 0 NA NA 777 5651 419 NA NA 831 5745 458 NA
1579388400.0 4.62 NA 112 189 0 NA NA 150 238 0 NA NA 1110 5638 423 NA NA 1156 5960 454 NA
1579388400.0 4.63 NA 105 189 0 NA NA 151 238 0 NA NA 1337 6257 412 NA NA 1674 6653 439 NA
1579388400.0 4.64 NA 105 191 0 NA NA 152 238 0 NA NA 1200 6061 402 NA NA 1539 6503 439 NA
1579388400.0 4.65 NA 106 201 0 NA NA 154 256 0 NA NA 1791 8163 415 NA NA 2122 8249 443 NA
1579388400.0 4.72 NA 113 188 0 68 NA 148 238 0 108 NA 975 5098 415 408 NA 1057 5405 444 437
1579388400.0 4.73 NA 104 190 0 70 NA 152 244 0 112 NA 1265 5918 406 460 NA 1586 6253 453 498
1579388400.0 4.74 NA 105 188 0 68 NA 151 238 0 108 NA 979 5122 406 411 NA 1313 5640 438 441
1579388400.0 4.75 NA 112 191 0 67 NA 151 238 0 109 NA 1233 5491 405 433 NA 1291 5589 436 486
1579388400.0 4002.0 NA 153 172 NA NA NA 212 222 NA NA NA 1343 1806 NA NA NA 1411 1865 NA NA
1579388400.0 4003.0 NA 154 172 NA NA NA 211 223 NA NA NA 1487 1898 NA NA NA 1583 1969 NA NA
1579388400.0 4006.0 49 164 189 NA NA 81 221 247 NA NA 728 633 926 NA NA 754 730 996 NA NA
1579388400.0 50000.0 NA 102 190 NA NA NA 150 243 NA NA NA 772 5622 NA NA NA 875 5707 NA NA
1579388400.0 50203.0 60 169 205 0 75 97 226 265 0 117 2113 791 1377 634 150 2189 969 1523 664 181
1579388400.0 50204.0 58 171 201 0 73 96 224 258 0 117 2435 752 1197 629 148 2537 938 1342 657 185
1579388400.0 50205.0 NA 163 196 0 72 NA 226 257 0 115 NA 729 1180 631 144 NA 927 1437 669 183
1579388400.0 6.0 NA 150 167 0 NA NA 207 217 0 NA NA 929 1132 592 NA NA 1018 1206 628 NA
