Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1579388400.0 134.702 NA 33 NA NA NA NA 934 NA NA NA NA 394 NA NA NA NA 480 NA NA NA
1579388400.0 134.703 NA 39 NA NA NA NA 937 NA NA NA NA 450 NA NA NA NA 545 NA NA NA
1579388400.0 134.704 NA 45 NA NA NA NA 934 NA NA NA NA 403 NA NA NA NA 448 NA NA NA
1579388400.0 134.705 NA 35 NA NA NA NA 936 NA NA NA NA 428 NA NA NA NA 471 NA NA NA
1579388400.0 134.706 NA 35 NA NA NA NA 936 NA NA NA NA 504 NA NA NA NA 546 NA NA NA
1579388400.0 134.707 NA 48 NA NA NA NA 936 NA NA NA NA 430 NA NA NA NA 481 NA NA NA
1579388400.0 134.708 NA 34 NA NA NA NA 934 NA NA NA NA 410 NA NA NA NA 509 NA NA NA
1579388400.0 134.709 NA 38 NA NA NA NA 936 NA NA NA NA 388 NA NA NA NA 489 NA NA NA
1579388400.0 134.71 NA 40 NA NA NA NA 930 NA NA NA NA 363 NA NA NA NA 427 NA NA NA
1579388400.0 134.801 NA 37 NA NA NA NA 939 NA NA NA NA 446 NA NA NA NA 529 NA NA NA
1579388400.0 134.802 NA 37 NA NA NA NA 935 NA NA NA NA 444 NA NA NA NA 644 NA NA NA
1579388400.0 134.803 NA 44 NA NA NA NA 938 NA NA NA NA 506 NA NA NA NA 561 NA NA NA
1579388400.0 134.804 NA 40 NA NA NA NA 938 NA NA NA NA 437 NA NA NA NA 531 NA NA NA
1579388400.0 134.805 NA 40 NA NA NA NA 938 NA NA NA NA 506 NA NA NA NA 555 NA NA NA
1579388400.0 134.806 NA 34 NA NA NA NA 935 NA NA NA NA 470 NA NA NA NA 528 NA NA NA
1579388400.0 134.809 NA 33 NA NA NA NA 936 NA NA NA NA 483 NA NA NA NA 538 NA NA NA
1579388400.0 134.81 NA 45 NA NA NA NA 935 NA NA NA NA 468 NA NA NA NA 524 NA NA NA
1579388400.0 134.811 NA 33 NA NA NA NA 936 NA NA NA NA 466 NA NA NA NA 519 NA NA NA
1579388400.0 134.812 NA 31 NA NA NA NA 932 NA NA NA NA 538 NA NA NA NA 587 NA NA NA
1579388400.0 134.901 NA 43 NA NA NA NA 935 NA NA NA NA 415 NA NA NA NA 459 NA NA NA
1579388400.0 134.902 NA 34 NA NA NA NA 937 NA NA NA NA 439 NA NA NA NA 553 NA NA NA
1579388400.0 134.903 NA 47 NA NA NA NA 937 NA NA NA NA 434 NA NA NA NA 491 NA NA NA
1579388400.0 134.904 NA 44 NA NA NA NA 937 NA NA NA NA 437 NA NA NA NA 483 NA NA NA
1579388400.0 134.905 NA 35 NA NA NA NA 938 NA NA NA NA 410 NA NA NA NA 463 NA NA NA
1579388400.0 134.906 NA 37 NA NA NA NA 936 NA NA NA NA 439 NA NA NA NA 493 NA NA NA
1579388400.0 134.907 NA 107 NA NA NA NA 1009 NA NA NA NA 2064 NA NA NA NA 2158 NA NA NA
1579388400.0 134.908 NA 118 NA NA NA NA 1012 NA NA NA NA 2643 NA NA NA NA 2730 NA NA NA
1579388400.0 134.909 NA 43 NA NA NA NA 937 NA NA NA NA 416 NA NA NA NA 462 NA NA NA
1579388400.0 134.91 NA 42 NA NA NA NA 937 NA NA NA NA 461 NA NA NA NA 504 NA NA NA
1579388400.0 134.911 NA 43 NA NA NA NA 937 NA NA NA NA 427 NA NA NA NA 476 NA NA NA
1579388400.0 134.912 NA 41 NA NA NA NA 937 NA NA NA NA 422 NA NA NA NA 492 NA NA NA
1579388400.0 134.99601 NA 43 NA NA NA NA 938 NA NA NA NA 625 NA NA NA NA 671 NA NA NA
1579388400.0 134.99602 NA 41 NA NA NA NA 936 NA NA NA NA 446 NA NA NA NA 514 NA NA NA
1579388400.0 134.99603 NA 40 NA NA NA NA 937 NA NA NA NA 486 NA NA NA NA 527 NA NA NA
1579388400.0 134.99901 NA 48 NA NA NA NA 937 NA NA NA NA 440 NA NA NA NA 489 NA NA NA
1579388400.0 1340.0 NA 115 NA NA NA NA 1014 NA NA NA NA 1175 NA NA NA NA 1293 NA NA NA
1579388400.0 1341.0 NA 129 NA NA NA NA 1022 NA NA NA NA 1378 NA NA NA NA 1465 NA NA NA
1579388400.0 1343.0 NA 110 NA NA NA NA 1014 NA NA NA NA 1419 NA NA NA NA 1552 NA NA NA
1579388400.0 1344.0 NA 116 NA NA NA NA 1015 NA NA NA NA 1431 NA NA NA NA 1539 NA NA NA
1579388400.0 1345.0 NA 114 NA NA NA NA 1016 NA NA NA NA 1262 NA NA NA NA 1369 NA NA NA
1579388400.0 1347.0 NA 118 NA NA NA NA 1015 NA NA NA NA 1362 NA NA NA NA 1454 NA NA NA
1579388400.0 1348.0 NA 114 NA NA NA NA 1014 NA NA NA NA 996 NA NA NA NA 1301 NA NA NA
1579388400.0 1349.0 NA 112 NA NA NA NA 1014 NA NA NA NA 1312 NA NA NA NA 1426 NA NA NA
1579388400.0 135.8 118 NA NA NA NA 987 NA NA NA NA 862 NA NA NA NA 989 NA NA NA NA
1579388400.0 1350.0 NA 111 NA NA NA NA 1014 NA NA NA NA 1358 NA NA NA NA 1454 NA NA NA
1579388400.0 1351.0 NA 117 NA NA NA NA 1014 NA NA NA NA 1253 NA NA NA NA 1359 NA NA NA
1579388400.0 1352.0 NA 112 NA NA NA NA 1015 NA NA NA NA 1259 NA NA NA NA 1396 NA NA NA
1579388400.0 1353.0 NA 113 NA NA NA NA 1016 NA NA NA NA 1306 NA NA NA NA 1452 NA NA NA
1579388400.0 1354.0 NA 114 NA NA NA NA 1016 NA NA NA NA 1397 NA NA NA NA 1515 NA NA NA
1579388400.0 1355.0 NA 121 NA NA NA NA 1015 NA NA NA NA 1061 NA NA NA NA 1137 NA NA NA
1579388400.0 136.721 NA 68 NA NA NA NA 970 NA NA NA NA 1365 NA NA NA NA 1446 NA NA NA
1579388400.0 136.722 NA 68 NA NA NA NA 968 NA NA NA NA 1035 NA NA NA NA 1151 NA NA NA
1579388400.0 136.723 NA 85 NA NA NA NA 968 NA NA NA NA 1420 NA NA NA NA 1489 NA NA NA
1579388400.0 136.724 NA 69 NA NA NA NA 970 NA NA NA NA 996 NA NA NA NA 1067 NA NA NA
1579388400.0 136.725 NA 68 NA NA NA NA 970 NA NA NA NA 995 NA NA NA NA 1089 NA NA NA
1579388400.0 136.726 NA 73 NA NA NA NA 968 NA NA NA NA 1274 NA NA NA NA 1359 NA NA NA
1579388400.0 136.729 NA 67 NA NA NA NA 966 NA NA NA NA 909 NA NA NA NA 1106 NA NA NA
1579388400.0 136.73 NA 75 NA NA NA NA 969 NA NA NA NA 1292 NA NA NA NA 1384 NA NA NA
1579388400.0 136.731 NA 68 NA NA NA NA 968 NA NA NA NA 916 NA NA NA NA 1209 NA NA NA
1579388400.0 136.732 NA 67 NA NA NA NA 969 NA NA NA NA 1163 NA NA NA NA 1255 NA NA NA
1579388400.0 136.734 NA 67 NA NA NA NA 969 NA NA NA NA 1650 NA NA NA NA 1740 NA NA NA
1579388400.0 136.735 NA 71 NA NA NA NA 972 NA NA NA NA 1660 NA NA NA NA 1769 NA NA NA
1579388400.0 136.736 NA 66 NA NA NA NA 969 NA NA NA NA 1577 NA NA NA NA 1664 NA NA NA
1579388400.0 136.737 NA 66 NA NA NA NA 966 NA NA NA NA 1611 NA NA NA NA 1714 NA NA NA
1579388400.0 136.738 NA 66 NA NA NA NA 966 NA NA NA NA 1767 NA NA NA NA 1858 NA NA NA
1579388400.0 136.739 NA 67 NA NA NA NA 966 NA NA NA NA 1512 NA NA NA NA 1639 NA NA NA
1579388400.0 136.74 NA 66 NA NA NA NA 967 NA NA NA NA 1688 NA NA NA NA 1790 NA NA NA
1579388400.0 136.741 NA 66 NA NA NA NA 968 NA NA NA NA 1653 NA NA NA NA 1791 NA NA NA
1579388400.0 136.742 NA 66 NA NA NA NA 966 NA NA NA NA 1552 NA NA NA NA 1675 NA NA NA
1579388400.0 136.743 NA 77 NA NA NA NA 965 NA NA NA NA 1828 NA NA NA NA 1930 NA NA NA
1579388400.0 136.744 NA 66 NA NA NA NA 968 NA NA NA NA 1562 NA NA NA NA 1667 NA NA NA
1579388400.0 136.745 NA 68 NA NA NA NA 969 NA NA NA NA 1443 NA NA NA NA 1545 NA NA NA
1579388400.0 136.746 NA 66 NA NA NA NA 968 NA NA NA NA 1798 NA NA NA NA 1878 NA NA NA
1579388400.0 136.747 NA 73 NA NA NA NA 968 NA NA NA NA 1680 NA NA NA NA 1758 NA NA NA
1579388400.0 136.748 NA 66 NA NA NA NA 968 NA NA NA NA 1493 NA NA NA NA 1602 NA NA NA
1579388400.0 136.749 NA 65 NA NA NA NA 968 NA NA NA NA 1995 NA NA NA NA 2129 NA NA NA
1579388400.0 136.75 NA 67 NA NA NA NA 967 NA NA NA NA 1643 NA NA NA NA 1785 NA NA NA
1579388400.0 136.751 NA 66 NA NA NA NA 968 NA NA NA NA 1749 NA NA NA NA 1850 NA NA NA
1579388400.0 136.752 NA 66 NA NA NA NA 969 NA NA NA NA 1644 NA NA NA NA 1738 NA NA NA
1579388400.0 136.753 NA 66 NA NA NA NA 967 NA NA NA NA 1648 NA NA NA NA 1774 NA NA NA
1579388400.0 136.754 NA 75 NA NA NA NA 975 NA NA NA NA 1581 NA NA NA NA 1712 NA NA NA
1579388400.0 136.755 NA 65 NA NA NA NA 968 NA NA NA NA 1583 NA NA NA NA 1672 NA NA NA
1579388400.0 136.756 NA 68 NA NA NA NA 968 NA NA NA NA 1577 NA NA NA NA 1682 NA NA NA
1579388400.0 136.757 NA 66 NA NA NA NA 970 NA NA NA NA 1987 NA NA NA NA 2075 NA NA NA
1579388400.0 136.758 NA 66 NA NA NA NA 969 NA NA NA NA 1438 NA NA NA NA 1538 NA NA NA
1579388400.0 136.759 NA 66 NA NA NA NA 965 NA NA NA NA 1559 NA NA NA NA 1650 NA NA NA
1579388400.0 136.76 NA 67 NA NA NA NA 969 NA NA NA NA 1736 NA NA NA NA 1860 NA NA NA
1579388400.0 136.761 NA 68 NA NA NA NA 966 NA NA NA NA 1747 NA NA NA NA 1841 NA NA NA
1579388400.0 136.762 NA 72 NA NA NA NA 968 NA NA NA NA 1787 NA NA NA NA 1884 NA NA NA
1579388400.0 136.763 NA 66 NA NA NA NA 968 NA NA NA NA 1915 NA NA NA NA 2004 NA NA NA
1579388400.0 136.764 NA 77 NA NA NA NA 966 NA NA NA NA 1648 NA NA NA NA 1739 NA NA NA
1579388400.0 136.765 NA 78 NA NA NA NA 966 NA NA NA NA 1746 NA NA NA NA 1847 NA NA NA
1579388400.0 136.766 NA 66 NA NA NA NA 967 NA NA NA NA 1653 NA NA NA NA 1737 NA NA NA
1579388400.0 136.767 NA 64 NA NA NA NA 966 NA NA NA NA 1471 NA NA NA NA 1577 NA NA NA
1579388400.0 136.768 NA 66 NA NA NA NA 967 NA NA NA NA 1866 NA NA NA NA 1954 NA NA NA
1579388400.0 136.769 NA 68 NA NA NA NA 970 NA NA NA NA 1695 NA NA NA NA 1779 NA NA NA
1579388400.0 136.77 NA 70 NA NA NA NA 968 NA NA NA NA 1412 NA NA NA NA 1506 NA NA NA
1579388400.0 136.771 NA 67 NA NA NA NA 970 NA NA NA NA 1738 NA NA NA NA 1837 NA NA NA
1579388400.0 136.772 NA 72 NA NA NA NA 969 NA NA NA NA 1647 NA NA NA NA 1729 NA NA NA
1579388400.0 136.773 NA 68 NA NA NA NA 970 NA NA NA NA 1523 NA NA NA NA 1635 NA NA NA
1579388400.0 136.774 NA 68 NA NA NA NA 970 NA NA NA NA 1655 NA NA NA NA 1768 NA NA NA
1579388400.0 136.775 NA 70 NA NA NA NA 970 NA NA NA NA 1540 NA NA NA NA 1711 NA NA NA
1579388400.0 136.776 NA 66 NA NA NA NA 968 NA NA NA NA 1632 NA NA NA NA 1766 NA NA NA
1579388400.0 136.777 NA 67 NA NA NA NA 969 NA NA NA NA 1482 NA NA NA NA 1582 NA NA NA
1579388400.0 136.778 NA 89 NA NA NA NA 970 NA NA NA NA 1311 NA NA NA NA 1409 NA NA NA
1579388400.0 136.779 NA 67 NA NA NA NA 969 NA NA NA NA 1954 NA NA NA NA 2054 NA NA NA
1579388400.0 136.78 NA 79 NA NA NA NA 973 NA NA NA NA 1298 NA NA NA NA 1366 NA NA NA
1579388400.0 136.7801 NA 99 NA NA NA NA 998 NA NA NA NA 626 NA NA NA NA 711 NA NA NA
